사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20211115,경부선,의왕,9621,9621,20211118
20211115,경부선,성균관대,14934,14934,20211118
20211115,경부선,화서,8173,8173,20211118
20211115,경부선,수원,33585,33585,20211118
20211115,경부선,독산,18719,18719,20211118
20211115,경부선,세류,3112,3112,20211118
20211115,경부선,병점,14779,14779,20211118
20211115,경부선,세마,2815,2815,20211118
20211115,경부선,오산대,3714,3714,20211118
20211115,경부선,오산,10266,10266,20211118
20211115,경부선,진위,1647,1647,20211118
20211115,경부선,송탄,4343,4343,20211118
20211115,경부선,서정리,7125,7125,20211118
20211115,경부선,평택지제,3376,3376,20211118
20211115,경부선,평택,12234,12234,20211118
20211115,경부선,성환,4960,4960,20211118
20211115,경부선,직산,759,759,20211118
20211115,경부선,두정,5509,5509,20211118
20211115,경부선,천안,5475,5475,20211118
20211115,경부선,당정,6385,6385,20211118
20211115,경부선,서동탄,1530,1530,20211118
20211115,경부선,광명,3723,3723,20211118
20211115,경원선,이촌(국립중앙박물관),3682,3682,20211118
20211115,경원선,서빙고,1958,1958,20211118
20211115,경원선,한남,4245,4245,20211118
20211115,경원선,옥수,59,59,20211118
20211115,경원선,응봉,1954,1954,20211118
20211115,경원선,왕십리(성동구청),13252,13252,20211118
20211115,경원선,청량리(서울시립대입구),14638,14638,20211118
20211115,경원선,외대앞,8321,8321,20211118
20211115,경원선,신이문,8426,8426,20211118
20211115,경원선,석계,8222,8222,20211118
20211115,경원선,광운대,8556,8556,20211118
20211115,경원선,월계,7157,7157,20211118
20211115,경원선,녹천,4722,4722,20211118
20211115,경원선,방학,9626,9626,20211118
20211115,경원선,도봉,6058,6058,20211118
20211115,경원선,도봉산,7885,7885,20211118
20211115,경원선,망월사,7753,7753,20211118
20211115,경원선,회룡,12551,12551,20211118
20211115,경원선,의정부,17253,17253,20211118
20211115,경원선,가능,6705,6705,20211118
20211115,경원선,녹양,4502,4502,20211118
20211115,경원선,양주,7909,7909,20211118
20211115,경원선,덕계,3163,3163,20211118
20211115,경원선,덕정,5863,5863,20211118
20211115,경원선,지행,6581,6581,20211118
20211115,경원선,동두천중앙,3369,3369,20211118
20211115,경원선,보산,1424,1424,20211118
20211115,경원선,동두천,2131,2131,20211118
20211115,경원선,소요산,2822,2822,20211118
20211115,경의선,서울역,4473,4473,20211118
20211115,경의선,신촌,853,853,20211118
20211115,경의선,효창공원앞,2977,2977,20211118
20211115,경의선,공덕,3495,3495,20211118
20211115,경의선,서강대,2129,2129,20211118
20211115,경의선,홍대입구,1505,1505,20211118
20211115,경의선,가좌,5387,5387,20211118
20211115,경의선,디지털미디어시티,2500,2500,20211118
20211115,2호선,역삼,53079,53079,20211118
20211115,경의선,화전,1880,1880,20211118
20211115,경의선,강매,3289,3289,20211118
20211115,경의선,행신,8109,8109,20211118
20211115,경의선,능곡,3801,3801,20211118
20211115,경의선,곡산,610,610,20211118
20211115,경의선,백마,7190,7190,20211118
20211115,경의선,풍산,5734,5734,20211118
20211115,경의선,일산,9340,9340,20211118
20211115,경의선,탄현,7893,7893,20211118
20211115,경의선,야당,6988,6988,20211118
20211115,경의선,운정,7194,7194,20211118
20211115,경의선,금릉,4774,4774,20211118
20211115,경의선,금촌,6401,6401,20211118
20211115,경의선,월롱,2678,2678,20211118
20211115,경의선,파주,1402,1402,20211118
20211115,경의선,문산,4965,4965,20211118
20211115,경의선,임진강,10,10,20211118
20211115,경인선,개봉,21781,21781,20211118
20211115,경인선,역곡,28150,28150,20211118
20211115,경인선,부천,32761,32761,20211118
20211115,경인선,송내,27183,27183,20211118
20211115,경인선,부평,28475,28475,20211118
20211115,경인선,백운,7098,7098,20211118
20211115,경인선,동암,14827,14827,20211118
20211115,경인선,주안,18807,18807,20211118
20211115,경인선,제물포,10687,10687,20211118
20211115,경인선,동인천,13549,13549,20211118
20211115,경인선,인천,3558,3558,20211118
20211115,경인선,구일,11643,11643,20211118
20211115,경인선,소사,9141,9141,20211118
20211115,경인선,부개,8651,8651,20211118
20211115,경인선,간석,5774,5774,20211118
20211115,경인선,도원,2559,2559,20211118
20211115,경인선,온수(성공회대입구),6610,6610,20211118
20211115,경인선,중동,9577,9577,20211118
20211115,경인선,도화,4175,4175,20211118
20211115,경춘선,신내,2035,2035,20211118
20211115,경춘선,갈매,3116,3116,20211118
20211115,경춘선,별내,3468,3468,20211118
20211115,경춘선,퇴계원,3784,3784,20211118
20211115,경춘선,사릉,3626,3626,20211118
20211115,경춘선,금곡,1568,1568,20211118
20211115,경춘선,평내호평,6411,6411,20211118
20211115,경춘선,천마산,1674,1674,20211118
20211115,경춘선,마석,4005,4005,20211118
20211115,경춘선,대성리,516,516,20211118
20211115,경춘선,청평,1595,1595,20211118
20211115,경춘선,상천,265,265,20211118
20211115,경춘선,가평,1617,1617,20211118
20211115,경춘선,굴봉산,140,140,20211118
20211115,경춘선,백양리,91,91,20211118
20211115,경춘선,강촌,485,485,20211118
20211115,경춘선,김유정,310,310,20211118
20211115,경춘선,남춘천,2286,2286,20211118
20211115,경춘선,춘천,1555,1555,20211118
20211115,공항철도 1호선,서울역,7705,7705,20211118
20211115,공항철도 1호선,공덕,2305,2305,20211118
20211115,공항철도 1호선,홍대입구,8565,8565,20211118
20211115,공항철도 1호선,디지털미디어시티,14308,14308,20211118
20211115,공항철도 1호선,마곡나루(서울식물원),8782,8782,20211118
20211115,공항철도 1호선,김포공항,12795,12795,20211118
20211115,공항철도 1호선,계양,10493,10493,20211118
20211115,공항철도 1호선,검암,6869,6869,20211118
20211115,공항철도 1호선,청라국제도시,6892,6892,20211118
20211115,공항철도 1호선,운서,6529,6529,20211118
20211115,공항철도 1호선,공항화물청사,2231,2231,20211118
20211115,공항철도 1호선,인천공항1터미널,3508,3508,20211118
20211115,공항철도 1호선,인천공항2터미널,2259,2259,20211118
20211115,공항철도 1호선,영종,3036,3036,20211118
20211115,과천선,선바위,8639,8639,20211118
20211115,과천선,경마공원,1050,1050,20211118
20211115,과천선,대공원,2825,2825,20211118
20211115,과천선,과천,5670,5670,20211118
20211115,과천선,정부과천청사,11144,11144,20211118
20211115,과천선,인덕원,24108,24108,20211118
20211115,과천선,평촌,18275,18275,20211118
20211115,과천선,범계,25192,25192,20211118
20211115,분당선,선릉,13651,13651,20211118
20211115,분당선,한티,13344,13344,20211118
20211115,분당선,도곡,6792,6792,20211118
20211115,분당선,구룡,2077,2077,20211118
20211115,분당선,개포동,3918,3918,20211118
20211115,분당선,대모산입구,4550,4550,20211118
20211115,분당선,수서,13794,13794,20211118
20211115,분당선,수원,7754,7754,20211118
20211115,분당선,서울숲,10842,10842,20211118
20211115,분당선,압구정로데오,16797,16797,20211118
20211115,분당선,강남구청,10035,10035,20211118
20211115,분당선,선정릉,8095,8095,20211118
20211115,분당선,가천대,9235,9235,20211118
20211115,분당선,태평,13471,13471,20211118
20211115,분당선,모란,19598,19598,20211118
20211115,분당선,야탑,25537,25537,20211118
20211115,분당선,서현,24148,24148,20211118
20211115,분당선,수내,13038,13038,20211118
20211115,분당선,정자,17097,17097,20211118
20211115,분당선,미금,14947,14947,20211118
20211115,분당선,오리,12074,12074,20211118
20211115,분당선,이매,5459,5459,20211118
20211115,분당선,보정,2501,2501,20211118
20211115,분당선,죽전,12389,12389,20211118
20211115,분당선,구성,5194,5194,20211118
20211115,분당선,신갈,4599,4599,20211118
20211115,분당선,기흥,9836,9836,20211118
20211115,분당선,상갈,5483,5483,20211118
20211115,분당선,청명,4199,4199,20211118
20211115,분당선,영통,7951,7951,20211118
20211115,분당선,망포,14439,14439,20211118
20211115,분당선,매탄권선,4908,4908,20211118
20211115,분당선,수원시청,12444,12444,20211118
20211115,분당선,매교,2731,2731,20211118
20211115,수인선,고색,4566,4566,20211118
20211115,수인선,오목천,3119,3119,20211118
20211115,수인선,어천,780,780,20211118
20211115,수인선,야목,346,346,20211118
20211115,수인선,사리,4421,4421,20211118
20211115,수인선,달월,102,102,20211118
20211115,수인선,월곶,2553,2553,20211118
20211115,수인선,소래포구,5637,5637,20211118
20211115,수인선,인천논현,5398,5398,20211118
20211115,수인선,호구포,3937,3937,20211118
20211115,수인선,남동인더스파크,2241,2241,20211118
20211115,수인선,원인재,4493,4493,20211118
20211115,수인선,연수,4265,4265,20211118
20211115,수인선,송도,2494,2494,20211118
20211115,수인선,인하대,6130,6130,20211118
20211115,수인선,숭의,4028,4028,20211118
20211115,수인선,신포,1755,1755,20211118
20211115,수인선,인천,997,997,20211118
20211115,안산선,산본,15900,15900,20211118
20211115,안산선,대야미,5012,5012,20211118
20211115,안산선,반월,4441,4441,20211118
20211115,안산선,상록수,16064,16064,20211118
20211115,안산선,한대앞,9726,9726,20211118
20211115,안산선,중앙,17701,17701,20211118
20211115,안산선,고잔,8943,8943,20211118
20211115,안산선,안산,11856,11856,20211118
20211115,안산선,신길온천,1798,1798,20211118
20211115,안산선,정왕,9707,9707,20211118
20211115,안산선,오이도,8420,8420,20211118
20211115,안산선,수리산,4343,4343,20211118
20211115,우이신설선,북한산우이,2941,2941,20211118
20211115,우이신설선,솔밭공원,2468,2468,20211118
20211115,우이신설선,4.19민주묘지,2855,2855,20211118
20211115,우이신설선,가오리,4107,4107,20211118
20211115,우이신설선,화계,3479,3479,20211118
20211115,우이신설선,삼양,1986,1986,20211118
20211115,우이신설선,삼양사거리,2390,2390,20211118
20211115,우이신설선,솔샘,5795,5795,20211118
20211115,우이신설선,북한산보국문,5755,5755,20211118
20211115,우이신설선,정릉,4583,4583,20211118
20211115,우이신설선,성신여대입구(돈암),3209,3209,20211118
20211115,우이신설선,보문,1481,1481,20211118
20211115,우이신설선,신설동,2154,2154,20211118
20211115,일산선,원흥,10658,10658,20211118
20211115,일산선,삼송,18861,18861,20211118
20211115,일산선,원당,11473,11473,20211118
20211115,일산선,화정,16829,16829,20211118
20211115,일산선,대곡,1931,1931,20211118
20211115,일산선,백석,9890,9890,20211118
20211115,일산선,마두,7939,7939,20211118
20211115,일산선,정발산,6758,6758,20211118
20211115,일산선,주엽,9136,9136,20211118
20211115,일산선,대화,13243,13243,20211118
20211115,장항선,봉명,1231,1231,20211118
20211115,장항선,쌍용(나사렛대),2556,2556,20211118
20211115,장항선,아산,3627,3627,20211118
20211115,장항선,탕정,334,334,20211118
20211115,장항선,배방,1078,1078,20211118
20211115,장항선,온양온천,3620,3620,20211118
20211115,장항선,신창(순천향대),2207,2207,20211118
20211115,중앙선,회기,24068,24068,20211118
20211115,중앙선,중랑,5608,5608,20211118
20211115,중앙선,상봉(시외버스터미널),5910,5910,20211118
20211115,중앙선,망우,7921,7921,20211118
20211115,중앙선,양원,1781,1781,20211118
20211115,중앙선,구리,13815,13815,20211118
20211115,중앙선,도농,10587,10587,20211118
20211115,중앙선,양정,781,781,20211118
20211115,중앙선,덕소,5776,5776,20211118
20211115,중앙선,도심,2466,2466,20211118
20211115,중앙선,팔당,843,843,20211118
20211115,중앙선,운길산,661,661,20211118
20211115,중앙선,양수,1780,1780,20211118
20211115,중앙선,신원,178,178,20211118
20211115,중앙선,국수,661,661,20211118
20211115,중앙선,아신,609,609,20211118
20211115,중앙선,오빈,301,301,20211118
20211115,중앙선,양평,2614,2614,20211118
20211115,중앙선,원덕,401,401,20211118
20211115,중앙선,용문,3379,3379,20211118
20211115,중앙선,지평,68,68,20211118
20211115,8호선,석촌,7384,7384,20211118
20211115,경인선,오류동,11910,11910,20211118
20211115,안산선,초지,5255,5255,20211118
20211115,1호선,서울역,44615,44615,20211118
20211115,1호선,동묘앞,7554,7554,20211118
20211115,1호선,시청,21941,21941,20211118
20211115,1호선,종각,34956,34956,20211118
20211115,1호선,종로3가,25055,25055,20211118
20211115,1호선,종로5가,21203,21203,20211118
20211115,1호선,동대문,11015,11015,20211118
20211115,1호선,신설동,13804,13804,20211118
20211115,1호선,제기동,17292,17292,20211118
20211115,1호선,청량리(서울시립대입구),19144,19144,20211118
20211115,2호선,시청,22604,22604,20211118
20211115,2호선,을지로입구,37837,37837,20211118
20211115,2호선,을지로3가,21999,21999,20211118
20211115,2호선,을지로4가,13138,13138,20211118
20211115,2호선,동대문역사문화공원(DDP),10890,10890,20211118
20211115,2호선,신당,13275,13275,20211118
20211115,2호선,상왕십리,14135,14135,20211118
20211115,2호선,왕십리(성동구청),14899,14899,20211118
20211115,2호선,한양대,8458,8458,20211118
20211115,2호선,뚝섬,21344,21344,20211118
20211115,2호선,성수,35604,35604,20211118
20211115,2호선,건대입구,32450,32450,20211118
20211115,2호선,구의(광진구청),23113,23113,20211118
20211115,2호선,강변(동서울터미널),30138,30138,20211118
20211115,2호선,잠실나루,14859,14859,20211118
20211115,2호선,잠실(송파구청),65124,65124,20211118
20211115,2호선,잠실새내,20688,20688,20211118
20211115,2호선,종합운동장,7162,7162,20211118
20211115,2호선,삼성(무역센터),48320,48320,20211118
20211115,2호선,선릉,57758,57758,20211118
20211116,4호선,남태령,1250,1250,20211119
20211116,4호선,당고개,13165,13165,20211119
20211116,4호선,상계,19404,19404,20211119
20211116,4호선,노원,18352,18352,20211119
20211116,4호선,창동,25829,25829,20211119
20211116,4호선,쌍문,29480,29480,20211119
20211116,5호선,방화,6690,6690,20211119
